source,text,created_at,retweet_count,is_retweet,id_str,"Sentiment - (1 for pos, -1 for neg)",text_cleaned
Twitter for iPhone,Leaving South Korea now heading to China. Looking very much forward to meeting and being with President Xi!,11/8/17 4:57,11409,False,9.28e+17,1,Leaving South Korea now heading to China. Looking very much forward to meeting and being with President Xi!
Twitter Web Client,"Getting ready to make a major speech to the National Assembly here in South Korea, then will be headed to China where I very much look forward to meeting with President Xi who is just off his great political victory.",11/8/17 1:00,10982,False,9.28e+17,1,"Getting ready to make a major speech to the National Assembly here in South Korea, then will be headed to China where I very much look forward to meeting with President Xi who is just off his great political victory."
Twitter for iPhone,"Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam &amp; the Philippines. Will never let you down!",11/3/17 14:45,14128,False,9.26e+17,1,"Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam &amp; the Philippines. Will never let you down!"
Twitter for iPhone,Melania and I look forward to being with President Xi &amp; Madame Peng Liyuan in China in two weeks for what will hopefully be a historic trip! https://t.co/uFMonzza7N,10/25/17 19:39,9115,False,9.23e+17,1,Melania and I look forward to being with President Xi &amp; Madame Peng Liyuan in China in two weeks for what will hopefully be a historic trip! 
Twitter for iPhone,"Spoke to President Xi of China to congratulate him on his extraordinary elevation. Also discussed NoKo &amp; trade, two very important subjects!",10/25/17 19:24,9943,False,9.23e+17,1,"Spoke to President Xi of China to congratulate him on his extraordinary elevation. Also discussed NoKo &amp; trade, two very important subjects!"
Twitter for iPhone,"Many people talking, with much agreement, on my Iran speech today. Participants in the deal are making lots of money on trade with Iran!",10/14/17 1:02,11325,False,9.19e+17,-1,"Many people talking, with much agreement, on my Iran speech today. Participants in the deal are making lots of money on trade with Iran!"
Twitter for iPhone,"Alabama is sooo lucky to have a candidate like ""Big"" Luther Strange. Smart, tough on crime, borders &amp; trade, loves Vets &amp; Military. Tuesday!",9/20/17 22:42,7454,False,9.11e+17,-1,"Alabama is sooo lucky to have a candidate like ""Big"" Luther Strange. Smart, tough on crime, borders &amp; trade, loves Vets &amp; Military. Tuesday!"
Twitter for iPhone,China has a business tax rate of 15%. We should do everything possible to match them in order to win with our economy. Jobs and wages!,9/14/17 2:22,17849,False,9.08e+17,1,China has a business tax rate of 15%. We should do everything possible to match them in order to win with our economy. Jobs and wages!
Twitter for iPhone,"The United States is considering, in addition to other options, stopping all trade with any country doing business with North Korea.",9/3/17 16:14,46856,False,9.04e+17,-1,"The United States is considering, in addition to other options, stopping all trade with any country doing business with North Korea."
Twitter for iPhone,"..North Korea is a rogue nation which has become a great threat and embarrassment to China, which is trying to help but with little success.",9/3/17 11:39,24112,False,9.04e+17,-1,"..North Korea is a rogue nation which has become a great threat and embarrassment to China, which is trying to help but with little success."
Twitter for iPhone,"We are in the NAFTA (worst trade deal ever made) renegotiation process with Mexico &amp; Canada.Both being very difficult,may have to terminate?",8/27/17 13:51,19214,False,9.02e+17,-1,"We are in the NAFTA (worst trade deal ever made) renegotiation process with Mexico &amp; Canada.Both being very difficult,may have to terminate?"
Twitter for iPhone,Leaving for New York City and meetings on military purchases and trade.,8/14/17 22:22,9402,False,8.97e+17,-1,Leaving for New York City and meetings on military purchases and trade.
Twitter for iPhone,"Big day in Washington, D.C., even though White House &amp; Oval Office are being renovated. Great trade deals coming for American workers!",8/14/17 22:17,12759,False,8.97e+17,1,"Big day in Washington, D.C., even though White House &amp; Oval Office are being renovated. Great trade deals coming for American workers!"
Twitter for iPhone,The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!,8/14/17 10:54,20505,False,8.97e+17,-1,The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!
Twitter for iPhone,Heading to Washington this morning. Much work to do. Focus on trade and military. #MAGA,8/14/17 10:26,12362,False,8.97e+17,-1,Heading to Washington this morning. Much work to do. Focus on trade and military. MAGA
Twitter for iPhone,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!,8/5/17 22:44,25763,False,8.94e+17,1,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!
Twitter for iPhone,"...they do NOTHING for us with North Korea, just talk. We will no longer allow this to continue. China could easily solve this problem!",7/29/17 23:35,24240,False,8.91e+17,-1,"...they do NOTHING for us with North Korea, just talk. We will no longer allow this to continue. China could easily solve this problem!"
Twitter for iPhone,"I am very disappointed in China. Our foolish past leaders have allowed them to make hundreds of billions of dollars a year in trade, yet...",7/29/17 23:29,26681,False,8.91e+17,-1,"I am very disappointed in China. Our foolish past leaders have allowed them to make hundreds of billions of dollars a year in trade, yet..."
Twitter for iPhone,Working on major Trade Deal with the United Kingdom. Could be very big &amp; exciting. JOBS! The E.U. is very protectionist with the U.S. STOP!,7/25/17 12:16,16722,False,8.9e+17,-1,Working on major Trade Deal with the United Kingdom. Could be very big &amp; exciting. JOBS! The E.U. is very protectionist with the U.S. STOP!
Twitter for iPhone,"Heading back to Washington, D.C. Much will be accomplished this week on trade, the military and security!",7/17/17 0:24,15861,False,8.87e+17,1,"Heading back to Washington, D.C. Much will be accomplished this week on trade, the military and security!"
Twitter for iPhone,Stock Market at new all-time high! Working on new trade deals that will be great for U.S. and its workers!,7/15/17 16:21,16386,False,8.86e+17,1,Stock Market at new all-time high! Working on new trade deals that will be great for U.S. and its workers!
Twitter for iPhone,"Great conversations with President @EmmanuelMacron and his representatives on trade, military and security.",7/14/17 13:47,9169,False,8.86e+17,1,"Great conversations with President  and his representatives on trade, military and security."
Twitter for iPhone,"After 14 years, U.S. beef hits Chinese market. Trade deal an exciting opportunity for agriculture. https://t.co/gDGgejqFMs",7/12/17 20:20,17717,False,8.85e+17,1,"After 14 years, U.S. beef hits Chinese market. Trade deal an exciting opportunity for agriculture. "
Twitter for iPhone,The G 20 Summit was a great success for the U.S. - Explained that the U.S. must fix the many bad trade deals it has made. Will get done!,7/9/17 11:15,17005,False,8.84e+17,-1,The G 20 Summit was a great success for the U.S. - Explained that the U.S. must fix the many bad trade deals it has made. Will get done!
Twitter for iPhone,"Leaving Hamburg for Washington, D.C. and the WH. Just left China’s President Xi where we had an excellent meeting on trade &amp; North Korea.",7/8/17 18:55,18168,False,8.84e+17,1,"Leaving Hamburg for Washington, D.C. and the WH. Just left China’s President Xi where we had an excellent meeting on trade &amp; North Korea."
Twitter for iPhone,Trade between China and North Korea grew almost 40% in the first quarter. So much for China working with us - but we had to give it a try!,7/5/17 11:21,24525,False,8.83e+17,-1,Trade between China and North Korea grew almost 40% in the first quarter. So much for China working with us - but we had to give it a try!
Twitter for iPhone,The United States made some of the worst Trade Deals in world history.Why should we continue these deals with countries that do not help us?,7/5/17 11:14,26831,False,8.83e+17,-1,The United States made some of the worst Trade Deals in world history.Why should we continue these deals with countries that do not help us?
Twitter for iPhone,....and Japan will put up with this much longer. Perhaps China will put a heavy move on North Korea and end this nonsense once and for all!,7/4/17 2:24,30583,False,8.82e+17,-1,....and Japan will put up with this much longer. Perhaps China will put a heavy move on North Korea and end this nonsense once and for all!
Twitter for iPhone,Just finished a very good meeting with the President of South Korea. Many subjects discussed including North Korea and new trade deal!,6/30/17 1:44,19755,False,8.81e+17,1,Just finished a very good meeting with the President of South Korea. Many subjects discussed including North Korea and new trade deal!
Twitter for iPhone,"Mexico was just ranked the second deadliest country in the world, after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!",6/22/17 22:15,43956,False,8.78e+17,-1,"Mexico was just ranked the second deadliest country in the world, after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!"
Twitter for iPhone,"While I greatly appreciate the efforts of President Xi &amp; China to help with North Korea, it has not worked out. At least I know China tried!",6/20/17 18:38,18358,False,8.77e+17,1,"While I greatly appreciate the efforts of President Xi &amp; China to help with North Korea, it has not worked out. At least I know China tried!"
Twitter for iPhone,"We have a MASSIVE trade deficit with Germany, plus they pay FAR LESS than they should on NATO &amp; military. Very bad for U.S. This will change",5/30/17 10:40,22631,False,8.7e+17,-1,"We have a MASSIVE trade deficit with Germany, plus they pay FAR LESS than they should on NATO &amp; military. Very bad for U.S. This will change"
Twitter for iPhone,"North Korea has shown great disrespect for their neighbor, China, by shooting off yet another ballistic missile...but China is trying hard!",5/29/17 12:18,12587,False,8.69e+17,1,"North Korea has shown great disrespect for their neighbor, China, by shooting off yet another ballistic missile...but China is trying hard!"
Twitter for iPhone,"....""we push for the removal of all trade-distorting practices....to foster a truly level playing field.""",5/27/17 16:17,7471,False,8.69e+17,1,"....""we push for the removal of all trade-distorting practices....to foster a truly level playing field."""
Twitter for iPhone,"Just left the #G7Summit. Had great meetings on everything, especially on trade where....",5/27/17 16:16,8056,False,8.69e+17,1,"Just left the G7Summit. Had great meetings on everything, especially on trade where...."
Twitter for iPhone,"China just agreed that the U.S. will be allowed to sell beef, and other major products, into China once again. This is REAL news!",5/12/17 13:20,31188,False,8.63e+17,1,"China just agreed that the U.S. will be allowed to sell beef, and other major products, into China once again. This is REAL news!"
Twitter for iPhone,"North Korea disrespected the wishes of China &amp; its highly respected President when it launched, though unsuccessfully, a missile today. Bad!",4/28/17 23:26,23417,False,8.58e+17,1,"North Korea disrespected the wishes of China &amp; its highly respected President when it launched, though unsuccessfully, a missile today. Bad!"
Twitter for iPhone,The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.,4/26/17 10:51,9388,False,8.57e+17,-1,The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.
Twitter for iPhone,"China is very much the economic lifeline to North Korea so, while nothing is easy, if they want to solve the North Korean problem, they will",4/21/17 13:04,14382,False,8.55e+17,-1,"China is very much the economic lifeline to North Korea so, while nothing is easy, if they want to solve the North Korean problem, they will"
Twitter for iPhone,Why would I call China a currency manipulator when they are working with us on the North Korean problem? We will see what happens!,4/16/17 12:18,15001,False,8.54e+17,1,Why would I call China a currency manipulator when they are working with us on the North Korean problem? We will see what happens!
Twitter for iPhone,"I have great confidence that China will properly deal with North Korea. If they are unable to do so, the U.S., with its allies, will! U.S.A.",4/13/17 13:08,28207,False,8.53e+17,-1,"I have great confidence that China will properly deal with North Korea. If they are unable to do so, the U.S., with its allies, will! U.S.A."
Twitter for iPhone,Had a very good call last night with the President of China concerning the menace of North Korea.,4/12/17 12:22,19588,False,8.52e+17,1,Had a very good call last night with the President of China concerning the menace of North Korea.
Twitter for iPhone,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A.",4/11/17 12:03,53328,False,8.52e+17,-1,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A."
Twitter for iPhone,I explained to the President of China that a trade deal with the U.S. will be far better for them if they solve the North Korean problem!,4/11/17 11:59,19145,False,8.52e+17,1,I explained to the President of China that a trade deal with the U.S. will be far better for them if they solve the North Korean problem!
Twitter for iPhone,"...goodwill and friendship was formed, but only time will tell on trade.",4/8/17 14:51,7231,False,8.51e+17,1,"...goodwill and friendship was formed, but only time will tell on trade."
Twitter for iPhone,It was a great honor to have President Xi Jinping and Madame Peng Liyuan of China as our guests in the United States. Tremendous...,4/8/17 14:50,10521,False,8.51e+17,1,It was a great honor to have President Xi Jinping and Madame Peng Liyuan of China as our guests in the United States. Tremendous...
Twitter for iPhone,RT @DanScavino: .@POTUS @realDonaldTrump signs executive orders on trade that will set the stage for revival in American manufacturing. #Am…,4/1/17 15:35,7035,True,8.48e+17,-1,RT  .  signs executive orders on trade that will set the stage for revival in American manufacturing. Am…
Twitter for iPhone,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits...,3/30/17 22:16,12126,False,8.48e+17,-1,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits...
Twitter for iPhone,"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!",3/17/17 13:07,20995,False,8.43e+17,-1,"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!"
Twitter for Android,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",2/10/17 13:35,23732,False,8.3e+17,-1,"The failing  does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!"
Twitter for Android,"Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change, NOW!",1/27/17 13:19,30604,False,8.25e+17,-1,"Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change, NOW!"
Twitter for Android,The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...,1/26/17 13:51,25881,False,8.25e+17,-1,The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...
Twitter for Android,"China has been taking out massive amounts of money &amp; wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!",1/2/17 23:47,17507,False,8.16e+17,-1,"China has been taking out massive amounts of money &amp; wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!"
Twitter for Android,We should tell China that we don't want the drone they stole back.- let them keep it!,12/18/16 0:59,17978,False,8.1e+17,-1,We should tell China that we don't want the drone they stole back.- let them keep it!
Twitter for iPhone,China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.,12/17/16 13:57,19390,False,8.1e+17,-1,China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.
Twitter for Android,their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!,12/4/16 22:30,14475,False,8.06e+17,-1,their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!
Twitter for Android,"Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into..",12/4/16 22:23,20602,False,8.06e+17,-1,"Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into.."
Twitter for Android,"I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China, Saudi Arabia, Japan,",11/16/16 12:17,25694,False,7.99e+17,-1,"I have recieved and taken calls from many foreign leaders despite what the failing  said. Russia, U.K., China, Saudi Arabia, Japan,"
Twitter for iPhone,Van Jones: ‘There Is A Crack in the Blue Wall’ — It Has to Do With Trade: https://t.co/BvEF9cC7o7,11/6/16 17:06,8529,False,7.95e+17,-1,Van Jones: ‘There Is A Crack in the Blue Wall’ — It Has to Do With Trade: 
Twitter for Android,@AZTRUMPTRAIN: I #Voted for DonaldTrump! #Arizona _ #Economy #Immigration #Jobs #Veterans #BorderControl #Trade… https://t.co/0BJk9BwkfW,10/22/16 11:37,6108,False,7.9e+17,-1, I Voted for DonaldTrump! Arizona _ Economy Immigration Jobs Veterans BorderControl Trade… 
Twitter Web Client,.@HillaryClinton channels John Kerry on trade: she was for bad trade deals before she was against them. #TPP #Debates2016,9/27/16 1:23,5152,False,7.81e+17,-1,. channels John Kerry on trade: she was for bad trade deals before she was against them. TPP Debates2016
Twitter for Android,"Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade, a lot!",9/25/16 12:30,8450,False,7.8e+17,-1,"Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade, a lot!"
Twitter for Android,"China wouldn't provide a red carpet stairway from Air Force One and then Philippines President calls Obama ""the son of a whore."" Terrible!",9/6/16 11:12,10894,False,7.73e+17,-1,"China wouldn't provide a red carpet stairway from Air Force One and then Philippines President calls Obama ""the son of a whore."" Terrible!"
Twitter for Android,"Stay on message is the chant. I always do - trade, jobs, military, vets, 2nd A, repeal Ocare, borders, etc - but media misrepresents!",8/15/16 0:07,12427,False,7.65e+17,-1,"Stay on message is the chant. I always do - trade, jobs, military, vets, 2nd A, repeal Ocare, borders, etc - but media misrepresents!"
Twitter for iPhone,"Colorado was amazing yesterday! So much support. Our tax, trade and energy reforms will bring great jobs to Colorado and the whole country.",7/30/16 12:53,4994,False,7.59e+17,-1,"Colorado was amazing yesterday! So much support. Our tax, trade and energy reforms will bring great jobs to Colorado and the whole country."
Twitter for Android,"Why aren't the Democrats speaking about ISIS, bad trade deals, broken borders, police and law and order. The Republican Convention was great",7/26/16 12:38,20230,False,7.58e+17,-1,"Why aren't the Democrats speaking about ISIS, bad trade deals, broken borders, police and law and order. The Republican Convention was great"
Twitter for iPhone,"To all the Bernie voters who want to stop bad trade deals &amp; global special interests, we welcome you with open arms. People first.",7/12/16 17:04,13800,False,7.53e+17,-1,"To all the Bernie voters who want to stop bad trade deals &amp; global special interests, we welcome you with open arms. People first."
Twitter for Android,"For reasons only they can explain, the @USChamber wants to continue our bad trade deals rather than renegotiating and making them better.",6/30/16 2:39,5413,False,7.48e+17,-1,"For reasons only they can explain, the  wants to continue our bad trade deals rather than renegotiating and making them better."
Twitter for Android,Why would the USChamber be upset by the fact that I want to negotiate better and stronger trade deals or that I want penalties for cheaters?,6/29/16 13:14,6423,False,7.48e+17,-1,Why would the USChamber be upset by the fact that I want to negotiate better and stronger trade deals or that I want penalties for cheaters?
Twitter for Android,"The @USCHAMBER must fight harder for the American worker. China, and many others, are taking advantage of U.S. with our terrible trade pacts",6/29/16 13:09,4326,False,7.48e+17,-1,"The  must fight harder for the American worker. China, and many others, are taking advantage of U.S. with our terrible trade pacts"
Twitter for Android,"@w4djt: Under a Trump presidency, America will make brilliant new trade deals!"" —Donald Trump #dtmag https://t.co/NpYI9i4iSG""",6/27/16 1:31,6007,False,7.47e+17,1," Under a Trump presidency, America will make brilliant new trade deals!"" —Donald Trump dtmag "
Twitter Web Client,"Hillary Clinton surged the trade deficit with China 40% asSecretary of State, costing Americans millions of jobs.",6/21/16 16:38,7023,False,7.45e+17,-1,"Hillary Clinton surged the trade deficit with China 40% asSecretary of State, costing Americans millions of jobs."
Twitter for Android,People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando,6/17/16 11:20,7217,False,7.44e+17,-1,People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando
Twitter for iPhone,The trade deficit rose to a 7yr high thanks to horrible trade policies Clinton supports. I will fix it fast- JOBS! https://t.co/jaGeN4u50U,6/16/16 16:54,5052,False,7.43e+17,-1,The trade deficit rose to a 7yr high thanks to horrible trade policies Clinton supports. I will fix it fast- JOBS! 
Twitter for Android,"Crooked Hillary Clinton will be a disaster on jobs, the economy, trade, healthcare, the military, guns and just about all else. Obama plus!",6/9/16 12:29,12134,False,7.41e+17,-1,"Crooked Hillary Clinton will be a disaster on jobs, the economy, trade, healthcare, the military, guns and just about all else. Obama plus!"
Twitter for Android,"Bernie Sanders must really dislike Crooked Hillary after the way she played him. Many of his supporters, because of trade, will come to me.",6/9/16 1:46,7333,False,7.41e+17,-1,"Bernie Sanders must really dislike Crooked Hillary after the way she played him. Many of his supporters, because of trade, will come to me."
Twitter for Android,"In trade, military and EVERYTHING else, it will be AMERICA FIRST! This will quickly lead to our ultimate goal: MAKE AMERICA GREAT AGAIN!",5/23/16 13:46,8213,False,7.35e+17,1,"In trade, military and EVERYTHING else, it will be AMERICA FIRST! This will quickly lead to our ultimate goal: MAKE AMERICA GREAT AGAIN!"
Twitter for Android,"Crooked Hillary has zero imagination and even less stamina. ISIS, China, Russia and all would love for her to be president. 4 more years!",5/20/16 9:47,4779,False,7.34e+17,-1,"Crooked Hillary has zero imagination and even less stamina. ISIS, China, Russia and all would love for her to be president. 4 more years!"
Twitter for Android,Crooked Hillary Clinton put out an ad where I am misquoted on women. Can't believe she would misrepresent the facts! My hit was on China,5/17/16 11:46,3691,False,7.33e+17,-1,Crooked Hillary Clinton put out an ad where I am misquoted on women. Can't believe she would misrepresent the facts! My hit was on China
Twitter for Android,"The pathetic new hit ad against me misrepresents the final line. ""You can tell them to go BLANK themselves"" - was about China, NOT WOMEN!",5/17/16 11:37,4945,False,7.33e+17,-1,"The pathetic new hit ad against me misrepresents the final line. ""You can tell them to go BLANK themselves"" - was about China, NOT WOMEN!"
Twitter for Android,"If Crooked Hillary Clinton can't close the deal on Crazy Bernie, how is she going to take on China, Russia, ISIS and all of the others?",5/14/16 1:03,11500,False,7.31e+17,-1,"If Crooked Hillary Clinton can't close the deal on Crazy Bernie, how is she going to take on China, Russia, ISIS and all of the others?"
Twitter for iPhone,"Crooked Hillary just can't close the deal with Bernie. It will be the same way with ISIS, and China on trade, and Mexico at the border. Bad!",5/8/16 20:15,8967,False,7.29e+17,-1,"Crooked Hillary just can't close the deal with Bernie. It will be the same way with ISIS, and China on trade, and Mexico at the border. Bad!"
Twitter for Android,"Wisconsin has suffered a great loss of jobs and trade, but if I win, all of the bad things happening in the U.S. will be rapidly reversed!",4/2/16 11:15,8036,False,7.16e+17,1,"Wisconsin has suffered a great loss of jobs and trade, but if I win, all of the bad things happening in the U.S. will be rapidly reversed!"
Twitter for Android,"I will be in Wisconsin until the election. Jobs, trade and immigration will be big factors. I will bring jobs back home - make great deals!",4/2/16 2:21,6633,False,7.16e+17,1,"I will be in Wisconsin until the election. Jobs, trade and immigration will be big factors. I will bring jobs back home - make great deals!"
Twitter Web Client,"Can you believe that Ted Cruz, who has been killing our country on trade for so long, just put out a Wisconsin ad talking about trade?",4/1/16 21:52,5948,False,7.16e+17,-1,"Can you believe that Ted Cruz, who has been killing our country on trade for so long, just put out a Wisconsin ad talking about trade?"
Twitter for Android,"The United States cannot continue to make such bad, one-sided trade deals. There are only so many jobs we can give up. No more!",3/28/16 1:17,7191,False,7.14e+17,-1,"The United States cannot continue to make such bad, one-sided trade deals. There are only so many jobs we can give up. No more!"
Twitter for Android,@iLoveiDevices: @EdwinRo47796972 @happyjack225 @FoxNews @krauthammer  Minimizing dependency on China is crucial.Only Trump talks about that,1/5/2016 3:39,1049,False,6.842175548611994e+17,-1,      Minimizing dependency on China is crucial.Only Trump talks about that
Twitter for Android,.@KarlRove is a biased dope who wrote falsely about me re China and TPP. This moron wasted $430 million on political campaigns and lost 100%,11/12/15 15:00,1982,False,6.65e+17,-1,. is a biased dope who wrote falsely about me re China and TPP. This moron wasted $430 million on political campaigns and lost 100%
Twitter for Android,"When and how are the dummies at the @WSJ going to apologize to me for their totally incorrect Editorial on me. I want ""smart"" trade deals.",11/12/15 11:51,1129,False,6.65e+17,1,"When and how are the dummies at the  going to apologize to me for their totally incorrect Editorial on me. I want ""smart"" trade deals."
Twitter for Android,.@WSJ Editorial Board should review my debate statement re China and T.P.P. and apologize. China not part but will get their way in later.,11/12/15 11:41,1057,False,6.65e+17,-1,. Editorial Board should review my debate statement re China and T.P.P. and apologize. China not part but will get their way in later.
Twitter for Android,Today's @WSJ Editorial is WRONG again. I know that China is not in the new T.P.P. trade deal but would come in latter through a back door.,11/12/15 11:36,1146,False,6.65e+17,-1,Today's  Editorial is WRONG again. I know that China is not in the new T.P.P. trade deal but would come in latter through a back door.
Twitter Web Client,I never said that China was in the bad TPP trade deal but that China would come in the back door at a later date. @CNN @FoxBusiness,11/11/15 22:59,1468,False,6.65e+17,-1,I never said that China was in the bad TPP trade deal but that China would come in the back door at a later date.  
Twitter for Android,"Black Lives Matter protesters totally disrupt Hillary Clinton event. She looked lost. This is not what we need with ISIS, CHINA, RUSSIA etc.",10/31/15 11:27,2261,False,6.6e+17,-1,"Black Lives Matter protesters totally disrupt Hillary Clinton event. She looked lost. This is not what we need with ISIS, CHINA, RUSSIA etc."
Twitter for Android,"@teed_chris: DonaldTrump,NAME ONE CANDIDATE WHO CAN MAKE DEALS WITH CHINA ! IF WE DONT BRING JOBS BACK! WERE DEAD https://t.co/u4qcXps6QB",10/31/15 0:57,1404,False,6.6e+17,-1," DonaldTrump,NAME ONE CANDIDATE WHO CAN MAKE DEALS WITH CHINA ! IF WE DONT BRING JOBS BACK! WERE DEAD "
Twitter Web Client,"The trade deal is a disaster, she was always for it! #DemDebate",10/14/15 1:03,2593,False,6.54e+17,-1,"The trade deal is a disaster, she was always for it! DemDebate"
Twitter Web Client,"How can Jeb Bush expect to deal with China, Russia + Iran if he gets caught doing a “plant” during my speech yesterday in NH?",10/13/15 15:52,2403,False,6.54e+17,-1,"How can Jeb Bush expect to deal with China, Russia + Iran if he gets caught doing a “plant” during my speech yesterday in NH?"
Twitter for Android,The arrogant young woman who questioned me in such a nasty fashion at No Labels yesterday was a Jeb staffer! HOW CAN HE BEAT RUSSIA &amp; CHINA?,10/13/15 11:39,2294,False,6.54e+17,-1,The arrogant young woman who questioned me in such a nasty fashion at No Labels yesterday was a Jeb staffer! HOW CAN HE BEAT RUSSIA &amp; CHINA?
Twitter for Android,"@midwestcaucus:  @60Minutes Great interview,Trump ruled. Great response 2 Trade War claim. All anyone has 2 do is look at foreign tariffs",9/28/2015 2:26,1071,False,6.483229087130132e+17,1,"   Great interview,Trump ruled. Great response 2 Trade War claim. All anyone has 2 do is look at foreign tariffs"
Twitter for Android,"Lightweight Senator Marco Rubio is VERY weak on immigration, knows nothing about finance and would be incapable of making great trade deals!",9/26/15 13:03,1749,False,6.48e+17,-1,"Lightweight Senator Marco Rubio is VERY weak on immigration, knows nothing about finance and would be incapable of making great trade deals!"
Twitter for Android,"@MiriamRoseMc:  #TRUMp2016 would be the best for the country, jobs, trade and taxes - all others are status quo #MakeAmericaGreatAgain",9/22/15 12:14,852,False,6.46e+17,1,"  TRUMp2016 would be the best for the country, jobs, trade and taxes - all others are status quo MakeAmericaGreatAgain"
Twitter for Android,@bobby990r_1: @MediaBiasAlert  @megynkelly @realDonaldTrump is fighting for middle class and veterans! Discussing trade deals.,9/22/15 12:09,793,False,6.46e+17,1,     is fighting for middle class and veterans! Discussing trade deals.
Instagram,Depression- be careful of China! https://t.co/6BGk0ZjKwT,8/24/15 15:04,1792,False,6.36e+17,-1,Depression- be careful of China! 
Twitter for Android,Markets are crashing - all caused by poor planning and allowing China and Asia to dictate the agenda. This could get very messy! Vote Trump.,8/24/15 13:43,4226,False,6.36e+17,-1,Markets are crashing - all caused by poor planning and allowing China and Asia to dictate the agenda. This could get very messy! Vote Trump.
Twitter for Android,"As I have long stated, we are so tied in with China and Asia that their markets are now taking the U.S. market down. Get smart U.S.A.",8/24/15 13:30,4006,False,6.36e+17,-1,"As I have long stated, we are so tied in with China and Asia that their markets are now taking the U.S. market down. Get smart U.S.A."
Twitter Web Client,@DavidHerjavec @realDonaldTrump completely right on China...just watch the news #GoTrump,8/12/15 17:22,710,False,6.32e+17,-1,  completely right on China...just watch the news GoTrump
Twitter for Android,@Foshay504: @greta DonaldTrump-Love him! It's time to run America like a business. We've given all our wealth to China n Mexico!! No more!,7/26/2015 2:09,354,False,6.251257951959204e+17,-1,  DonaldTrump-Love him! It's time to run America like a business. We've given all our wealth to China n Mexico!! No more!
Twitter Web Client,Jeb Bush will never secure our border or negotiate great trade deals for American workers. Jeb doesn't see &amp; can't solve the problems.,7/5/15 15:02,1117,False,6.18e+17,-1,Jeb Bush will never secure our border or negotiate great trade deals for American workers. Jeb doesn't see &amp; can't solve the problems.
Twitter for Android,Mexican leaders and negotiators are much tougher and smarter than those of the U.S. Mexico is killing us on jobs and trade. WAKE UP!,7/3/15 11:09,720,False,6.17e+17,-1,Mexican leaders and negotiators are much tougher and smarter than those of the U.S. Mexico is killing us on jobs and trade. WAKE UP!
Twitter Web Client,New orders for manufacturing down 9/10 months  http://t.co/RD1blUZyRn Time for fair trade. Stop TPP!,7/2/15 19:17,247,False,6.17e+17,-1,New orders for manufacturing down 9/10 months   Time for fair trade. Stop TPP!
